name,height,width,img_h,img_w,area_frac,n_polyps_mask,n_bbox,compactness,sessile,size_bin,size_tertile
cju45rj7ln8980850a7821fov,546,585,546,585,0.10710372248833787,2,2,0.4509384056298116,False,large,medium
cju45t5ddnbio0987qtqzx762,530,618,530,618,0.12142639066984186,1,1,0.7473355130729972,False,large,medium
cju45ty6zn9oz0850qy4qnck1,531,551,531,551,0.11451529661871414,1,1,0.8258984840274655,True,large,medium
cju45v0pungu40871acnwtmu5,530,606,530,606,0.14370135126720218,1,1,0.6394822291470665,False,large,medium
cju5b9oyda4yr0850g9viziyv,528,622,528,622,0.07229245834551301,1,1,0.8451340164864853,True,medium,small
cju5bbtwsa8cl0987wgfsqpao,531,595,531,595,0.10076120843817753,1,1,0.866298492292763,False,large,medium
cju5bdwa3aatx0818b79i18zf,530,622,530,622,0.07178001577382757,1,1,0.8330043707430986,False,medium,small
cju5bf6hxa6m50817rbwettgu,531,622,531,622,0.0869136071599421,1,1,0.7794808865902638,False,medium,medium
cju5bhv81abur0850ean02atv,531,611,531,611,0.16427023711553101,1,1,0.6696528410578068,False,large,medium
cju5bj926aiec07559rshy4wa,529,612,529,612,0.04036472812187257,1,1,0.756251050560164,False,medium,small
cju5bmhdcafs909878qfzrqzi,528,561,528,561,0.15128220709771512,1,1,0.7642465489432763,True,large,medium
cju5boicjagt20871b1fotkh4,529,622,529,622,0.31651055501188313,1,1,0.8326262076023975,False,large,large
cju5buy2bal250818ipl6fqwv,430,569,430,569,0.15963951444803204,1,1,0.6466990693373561,True,large,medium
cju5bwhapakm90987c1v4z46a,529,622,529,622,0.0340295041910053,1,1,0.806598605692886,True,medium,small
cju5bycdkalkb09875f7bfrvx,530,603,530,603,0.2525704809286899,1,1,0.6312766115986279,False,large,large
cju5c5xc7algd0817pb1ej5yo,528,599,528,599,0.15369365609348914,1,1,0.7476508338940087,False,large,medium
cju5c7oijaqmq09878qwgqv8n,546,547,546,547,0.13642847098057337,1,1,0.8359280150393786,False,large,medium
cju5ca9hcatkc0801jzwe7tfx,546,626,546,626,0.1581177076384744,1,1,0.4365430400353961,False,large,medium
cju5ccpvqash50850kb4bs22k,482,592,482,592,0.16081291353594257,1,1,0.8220051404895636,False,large,medium
cju5cetivauok0987ok3e5bre,529,623,529,623,0.13677643696122488,1,1,0.8394943761060822,False,large,medium
cju5chrxxawka0871qcj171yz,528,601,528,601,0.15216747340291434,1,1,0.8692663893742101,False,large,medium
cju5cjh3xattc0817j2vbulzi,528,617,528,617,0.06480833456117087,2,2,0.3865001624947245,True,medium,small
cju5cky5xb0ay0801oxet697t,528,622,528,622,0.0545649420247491,1,1,0.7711142077494154,True,medium,small
cju5clr68b48r0755cmuvponm,526,601,526,601,0.08560194352884609,1,1,0.8384735072280332,True,medium,medium
cju5cu8qkb84x08186jwo8yin,530,622,530,622,0.0399987866286477,1,1,0.8181577706848764,False,medium,small
cju5ddda9bkkt0850enzwatb1,530,618,530,618,0.03431031324418392,1,1,0.6329978544196581,True,medium,small
cju5eftctcdbj08712gdp989f,530,605,530,605,0.26764072976765946,1,1,0.6626581287165967,False,large,large
cju5ekty5ckzf07550c9u3ckk,546,625,546,625,0.1498080586080586,1,1,0.7650346827711916,False,large,medium
cju5enq1tcn1i0755hnkon787,547,626,547,626,0.1447424522957053,1,1,0.6103780190246156,False,large,medium
cju5eq8c8ck690850vix98hv3,530,622,530,622,0.30914578656797914,1,1,0.7378360202026815,False,large,large
cju5es375cnzy0801nkq35ffs,528,621,528,621,0.0647843165959108,1,1,0.8226598776267572,False,medium,small
cju5ew4h9cqaf0818rrczkmqh,530,570,530,570,0.2424627606752731,1,1,0.8430299233308923,False,large,large
cju5eyfe9cpk90987laa7tsl3,530,622,530,622,0.27258994115148943,1,1,0.8564401092479655,False,large,large
cju5f0dezct4q08183ydw11dx,546,626,546,626,0.10140844246275556,1,1,0.7161371146744282,False,large,medium
cju5f26ebcuai0818xlwh6116,546,598,546,598,0.07841155500018376,1,1,0.7823536468642978,True,medium,medium
cju5f8hxdcxxn08188obby0ea,520,615,520,615,0.1296998123827392,1,1,0.6931945223599151,False,large,medium
cju5fb86jd1jp0755b1ukbhq5,424,560,424,560,0.2928360849056604,1,1,0.6731089467756787,False,large,large
cju5fi0yxd3ei0801v7u0yudn,547,626,547,626,0.02073172868565688,1,1,0.8252869855831644,True,medium,small
cju5fs6j6d8350801vglraq4u,547,626,547,626,0.22728387778822623,1,1,0.7354212314581005,False,large,large
cju5ft6mcd5q40987rhjgbrr6,530,622,530,622,0.1329642662136747,1,1,0.8175265457279964,False,large,medium
cju5fu081d8gc0818l3yylujk,531,570,531,570,0.0557306637592097,1,1,0.7864976053266404,True,medium,small
cju5fw37edaae0801vkwvocn7,530,559,530,559,0.09255408917541431,1,1,0.8599497410787571,False,medium,medium
cju5fydrud94708507vo6oy21,546,626,546,626,0.3391906283280085,1,1,0.6747071753857212,False,large,large
cju5g163vd6mt0817uccuga6u,547,545,547,545,0.04649212552203009,1,1,0.6841481378682847,False,medium,small
cju5gucasds9d0801019axylx,546,626,546,626,0.020892579199288466,1,1,0.8316070987195149,False,medium,small
cju5h57xedz5h0755mjpc8694,528,622,528,622,0.3814856767027185,1,1,0.8068510251401831,False,large,large
cju5hi52odyf90817prvcwg45,352,568,352,568,0.21254801536491677,1,1,0.8648449663740977,False,large,large
cju5hjxaae3i40850h5z2laf5,530,622,530,622,0.16446945337620578,1,1,0.6812501386466756,False,large,medium
cju5hl8nee8a40755fm8qjj0o,531,617,531,617,0.04945563094616744,1,1,0.8526947618918121,False,medium,small
cju5hqz50e7o90850e0prlpa0,528,595,528,595,0.20581232492997198,1,1,0.7135232950136277,False,large,large
cju5ht88gedbu0755xrcuddcx,547,619,547,619,0.1986278511369107,1,1,0.6435491551576427,False,large,large
cju5huurrecm70801y680y13m,520,603,520,603,0.10727452481183825,1,1,0.8137443699837708,False,large,medium
cju5hwonqedw10801vsd3w6kk,531,529,531,529,0.11290179032321226,1,1,0.7372544790108384,False,large,medium
cju5hyi9yegob0755ho3do8en,529,623,529,623,0.08857682959762354,2,2,0.49568999608569475,False,medium,medium
cju5i39mreass0817au8p22zy,546,623,546,623,0.18845360097366518,1,1,0.578261044516765,False,large,large
cju5i5oh2efg60987ez6cpf72,528,621,528,621,0.29411262382276876,1,1,0.8071033696973823,False,large,large
cju5jx7jzf7c90871c2i9aiov,528,622,528,622,0.1729148397154828,1,1,0.7086819364019391,False,large,large
cju5jz5fff8c50871hbe6108f,530,552,530,552,0.14240155865463494,1,1,0.8412631659228347,False,large,medium
cju5k3j3uf6de0817hszzfr7n,530,547,530,547,0.03558000758856197,1,1,0.8872046159917643,False,medium,small
cju5k503sfa5f0871lx0rpu5y,529,622,529,622,0.15594247472936257,1,1,0.6804651097695914,False,large,medium
cju5k7r0yf98c09878csbxb4d,528,622,528,622,0.019213436616973594,1,1,0.8739178797827095,True,small,small
cju5klveuff6w0871wbibgh3m,530,574,530,574,0.0378739070409572,1,1,0.8664938500763077,False,medium,small
cju5knbbqfipk080128cggukq,529,597,529,597,0.40762729843293344,1,1,0.742867493803001,True,large,large
cju5kre09fhka0850h7b1898j,528,618,528,618,0.057651760321663234,1,1,0.7395710445682824,False,medium,small
cju5ktjwofed70817eg58ef7u,547,625,547,625,0.10673199268738574,1,1,0.7640047634641813,False,large,medium
cju5nxkujgscq0817l9gss626,531,570,531,570,0.16024052598539665,1,1,0.5125174542635554,False,large,medium
cju5nyu31gv8e0871zpk74a2n,529,616,529,616,0.04860923575479341,1,1,0.8701842028654858,False,medium,small
cju5o1vu9gz8a0818eyy92bns,547,421,547,421,0.17865967249562503,1,1,0.7719909078137059,False,large,large
cju5o4pk9h0720755lgp9jq8m,530,622,530,622,0.24322028756901048,1,1,0.8349322048784368,False,large,large
cju5tenjojp1j0755ms4949h2,531,570,531,570,0.19769385799715863,1,1,0.8311982963894752,False,large,large
cju5tgbzhjllu08174ca41eus,531,622,531,622,0.09462822678801751,1,1,0.4991823204590133,False,medium,medium
cju5thdbrjp1108715xdfx356,530,622,530,622,0.023842747072741612,1,1,0.8554014699925149,True,medium,small
cju5u4pywk81x0817vn9pe14z,531,570,531,570,0.04092906465787822,1,1,0.878053749640303,False,medium,small
cju5u6wf0kh1t0755bg1ssixv,530,571,530,571,0.40201566269041406,1,1,0.7332369944349544,False,large,large
cju5u8gz4kj5b07552e2wpkwp,531,571,531,571,0.2610017776986224,1,1,0.692085112980109,True,large,large
cju5udcufki0s09874ll1dbr5,531,570,531,570,0.18134932434664816,1,1,0.7997480816225336,False,large,large
cju5ufn3skquf0818dhapnhba,530,570,530,570,0.03783184376034426,1,1,0.8654780293793025,False,medium,small
cju5uget8krjy0818kvywd0zu,529,608,529,608,0.03732526614267237,1,1,0.7322712212179071,True,medium,small
cju5uhrdwkmsu0817ervv91l8,547,626,547,626,0.017484273790819516,1,1,0.8730016012604026,False,small,small
cju5ukkg6kv7u08011x2b6zl5,510,622,510,622,0.16306033667486286,1,1,0.8617323782827383,False,large,medium
cju5uxjnol2r509871qv2yeia,531,620,531,620,0.06156065852621347,1,1,0.5983292268892942,False,medium,small
cju5uzmaol56l0817flxh4w9p,529,623,529,623,0.035564847208610084,1,1,0.8487635143871223,True,medium,small
cju5v8pgplg6k0755rvi2t63h,530,570,530,570,0.04349884144323072,1,1,0.7448804608336448,False,medium,small
cju5vbo6jldrt0871jf6f1700,530,619,530,619,0.0730911086048709,1,1,0.7618606735537066,False,medium,small
cju5vcmrqla7i0817x4sp4pqw,482,612,482,612,0.06626461096195048,1,1,0.8776206898705872,True,medium,small
cju5vgawslbe30987ndeepc1b,530,622,530,622,0.3095734999696657,1,1,0.8370450235700075,False,large,large
cju5vi4nxlc530817uoqm2m7a,530,619,530,619,0.2272441856920779,1,1,0.7822389726306047,False,large,large
cju5von04litr08718j8po40a,530,622,530,622,0.058687738882484984,1,1,0.5130922929730785,False,medium,small
cju5vutu7ll8w0871dfp92n9p,528,605,528,605,0.1591472577009767,1,1,0.8883511638366459,False,large,medium
cju5vwbr4lhqn0987a1pji0ux,530,570,530,570,0.05163190996358821,1,1,0.41790275784708303,False,medium,small
cju5vxuc5loxw0818u8xgf45p,546,626,546,626,0.10576776790834298,1,1,0.8450717163999424,False,large,medium
cju5vzjoslpj708186z2fusmz,496,622,496,622,0.05212114925837569,1,1,0.838022326915188,False,medium,small
cju5w7xn0lrkq0801f9k0htgx,530,622,530,622,0.09369956925316993,1,1,0.7768518142476478,False,medium,medium
cju5waeduln160817w0agirve,528,540,528,540,0.08918350168350168,1,1,0.7890778148528098,False,medium,medium
cju5wcc90lu020850mjrxppv6,547,626,547,626,0.10515679483210776,1,1,0.7354834950484116,False,large,medium
cju5wi6bqlxy90755bu227nvb,530,622,530,622,0.08910695868470546,1,1,0.8418058691491493,False,medium,medium
cju5wj0faly5008187n6530af,530,570,530,570,0.08757365110890433,1,1,0.805652157108588,False,medium,medium
cju5wkonqlrl409877y8zvnub,547,627,547,627,0.16872370389160538,1,1,0.7967920928332205,False,large,large
cju5wmvsdlx1j0871npgj8j4b,530,616,530,616,0.03835456995834354,1,1,0.654265120081586,False,medium,small
cju5woy82m07m08505dmjg7g1,1070,1348,1070,1348,0.16598907346293573,1,1,0.872144809707763,False,large,medium
cju5wphwwlu3m0987hh3ltg88,531,618,531,618,0.04338763644342055,1,1,0.6844322122919344,True,medium,small
cju5wqonpm0e60801z88ewmy1,528,622,528,622,0.04397471499561532,1,1,0.8104795205709628,True,medium,small
cju5wrapcm2290818jsh26ppb,528,622,528,622,0.09778451719770048,1,1,0.8670224080808318,True,medium,medium
cju5wrrs0m2af0818vmnajbtw,547,626,547,626,0.022679617547937923,1,1,0.8537713365533736,True,medium,small
cju5wtdu4m0im0871mix0yvc0,509,610,509,610,0.0998582885117073,1,1,0.7421905789237836,False,medium,medium
cju5wuhm1lwm40987vugqn3vv,530,613,530,613,0.08713102896364923,1,1,0.8727260488786216,False,medium,medium
cju5x00l6m5j608503k78ptee,529,554,529,554,0.3905127172718773,1,1,0.874763365724734,True,large,large
cju5x15djm7ae0755h8czf6nt,531,622,531,622,0.09436178780557221,1,1,0.7861990486104443,False,medium,medium
cju5x28nzm7t907558ocq4bt7,546,597,546,597,0.1385437566342089,1,1,0.8045404641800223,False,large,medium
cju5x7iskmad90818frchyfwd,483,522,483,522,0.1728500828950604,1,1,0.632030193028415,False,large,large
cju5xjn5mm78b09871spyqhhr,528,622,528,622,0.1647696823540875,1,1,0.826573021829834,False,large,medium
cju5xkwzxmf0z0818gk4xabdm,505,609,505,609,0.17135703718155068,1,1,0.5995448440996394,False,large,large
cju5xneamme2p0801qdf7fdwv,527,622,527,622,0.05440001952445744,1,1,0.7766549247971101,False,medium,small
cju5xopi0md7q0871r1sjc1av,546,568,546,568,0.109219419078574,1,1,0.8470734559965191,False,large,medium
cju5xq3tdm9fn0987pbedxdg5,529,570,529,570,0.03576758531489404,1,1,0.5354842172387237,True,medium,small
cju5y4hgqmk0i08180rjhbwvp,547,626,547,626,0.1284029647627781,1,1,0.8358169029514385,False,large,medium
cju5y7buemcw80987p0r30g9f,530,589,530,589,0.14590767850850497,1,1,0.6631917574796795,False,large,medium
cju5y84q3mdv50817eyp82xf3,530,611,530,611,0.035061606398418925,1,1,0.820834757822083,False,medium,small
cju5yclrymlgj0818k426ud6z,529,622,529,622,0.08391128076392393,1,1,0.764410631462027,False,medium,medium
cju5yeqiwmkgl0801fzv2douc,531,570,531,570,0.2068853867248158,2,2,0.3737622215425946,False,large,large
cju5ygh1zmmdi0755uod5e17i,530,570,530,570,0.13688513737173122,1,1,0.7509556191789081,False,large,medium
cju5yhgznmkzb0801cji2vi8j,529,568,529,568,0.028894539258233713,1,1,0.7691115191513486,True,medium,small
cju5yimthmlv80850zhoc90c2,528,590,528,590,0.0519774011299435,1,1,0.8512702828122028,True,medium,small
cju5yjq1pmlgc0801z0t24bly,530,570,530,570,0.12436610393909302,1,1,0.6608578611540685,False,large,medium
cju5ymyd8mmdc0801ry3by1xr,528,622,528,622,0.03431623307025236,1,1,0.6954666410635686,True,medium,small
cju6ur9l9v9jq0755paud9uka,529,561,529,561,0.029831282917016266,1,1,0.8120578861583297,False,medium,small
cju6us80mv1b50871ebyq2wxa,530,562,530,562,0.01298932384341637,1,1,0.7645990280393484,True,small,small
cju6ut4l8va6y0755tyw3vfqq,529,605,529,605,0.025999468824696528,1,1,0.8801624290253137,True,medium,small
cju6uy20suzbl0987rzuhz7z9,546,626,546,626,0.17317054617374106,1,1,0.8291400694883293,False,large,large
cju6uzxk0v83p0801rcwnexdu,547,626,547,626,0.29650256116721474,1,1,0.5349460858359162,False,large,large
cju6v1m1xv07w09870ah3njy1,530,565,530,565,0.06069460677909501,2,2,0.43968855499762266,False,medium,small
cju6v3bb2v7xo085090blubyw,547,626,547,626,0.11800351612922066,2,2,0.20966172012693157,True,large,medium
cju6v4szov55u0871qmqz3v8n,523,370,523,370,0.42959020205674125,1,1,0.835235019157974,False,large,large
cju6v5ilsv8hk0850rb5sgh6o,530,622,530,622,0.030325183522417035,1,1,0.8185922576022869,True,medium,small
cju6v6g6kvdw007552x6mb0po,530,570,530,570,0.14541542535584243,1,1,0.8427801238297515,True,large,medium
cju6vgdmivcvb08018fra5lnv,529,571,529,571,0.16185910699565317,1,1,0.771808038276005,False,large,medium
cju6vifjlv55z0987un6y4zdo,529,622,529,622,0.6148134865881753,1,1,0.8388215000038144,False,large,large
cju6vqarjv7yo0987q4b1btk1,529,584,529,584,0.11382616464251495,1,1,0.8115766608681507,False,large,medium
cju6vrs1ov8cr098788h8gs6j,529,621,529,621,0.05090271499410975,1,1,0.7779851645407336,True,medium,small
cju6vta3kvazg0817qbeppjtm,528,622,528,622,0.23535394134268733,1,1,0.7519019185938882,False,large,large
cju6vucxvvlda0755j7msqnya,546,626,546,626,0.044699177287036714,2,2,0.49403882098338286,False,medium,small
cju6vvb8svhed0801jjcquh5e,530,604,530,604,0.015122454079720104,1,1,0.5072960802411282,True,small,small
cju6vvxsev9y30987kespucdg,475,620,475,620,0.07513412563667232,1,1,0.8649470094215129,False,medium,small
cju6w733bveoz0817e600tw72,530,477,530,477,0.09467188797911474,1,1,0.8307720989486828,False,medium,medium
cju6wi3akvn8r0801px8eligc,530,494,530,494,0.6137384462607899,1,1,0.7606424457425086,False,large,large
cju6wjm81vgsc0987enk9n3pr,528,623,528,623,0.2623273262318206,1,1,0.8170361170139707,False,large,large
cju6wll7wvo3y08502pagos8m,497,568,497,568,0.22286181880012468,1,1,0.7046836657771616,False,large,large
cju6wn57mvooj0850rp78hhy7,531,622,531,622,0.3215010203401941,1,1,0.5682698351149211,False,large,large
cju6wt9jvvn500871hjn3t3g0,530,622,530,622,0.18395923072256265,1,1,0.8132858971344085,False,large,large
cju6wuojavt740818b5qcv3iw,530,599,530,599,0.26984596969792424,1,1,0.7909387820046713,False,large,large
cju6x0yqbvxqt0755dhxislgb,530,622,530,622,0.13386822787113997,1,1,0.5421602755211947,False,large,medium
cju6x35ervu2808015c7eoqe4,530,622,530,622,0.20088272765879997,1,1,0.6291729183191855,False,large,large
cju6x4t13vyw60755gtcf9ndu,529,621,529,621,0.21147974636920144,1,1,0.8045871334378428,False,large,large
cju6x97w4vwua0850x0997r0a,547,626,547,626,0.07870989597630994,1,1,0.7109734956839165,True,medium,medium
cju6xa0qmvzun0818xjukgncj,530,575,530,575,0.11398851517637408,1,1,0.8668051834146445,False,large,medium
cju6xifswvwbo0987nibtdr50,531,618,531,618,0.3382943582054986,1,1,0.8453059600123548,True,large,large
cju6xlygpw7bs0818n691jsq4,531,570,531,570,0.3113390821686986,1,1,0.4971732923796059,False,large,large
cju6xmqd9w0250817l5kxfnsk,530,494,530,494,0.10996868077305019,1,1,0.8123605656467604,False,large,medium
cju6ywm40wdbo0987pbftsvtg,528,622,528,622,0.14700867192828607,1,1,0.8623223246134936,False,large,medium
cju6yxyt0wh080871sqpepu47,528,616,528,616,0.07131481208185754,1,1,0.7145507552349588,False,medium,small
cju6yywx1whbb0871ksgfgf9f,530,622,530,622,0.0838591275859977,1,1,0.825689442480798,False,medium,medium
cju6z1bzbwfq50817b2alatvr,547,626,547,626,0.42494057040727523,1,1,0.8151253032069584,False,large,large
cju6z2616wqbk07555bvnuyr1,531,554,531,554,0.0938764132792157,1,1,0.8251848846137527,False,medium,medium
cju6z600qwh4z081700qimgl9,530,612,530,612,0.047743248242693305,1,1,0.8701769675506916,False,medium,small
cju6z7e4bwgdd0987ogkzq9kt,528,623,528,623,0.14734726883603289,1,1,0.7039349256126765,False,large,medium
cju6z9a9kwsl007552s49rx6i,528,622,528,622,0.1557354087498782,2,2,0.6101941835135894,False,large,medium
cju76erapykj30871x5eaxh4q,529,621,529,621,0.21000033484622949,1,1,0.8313632191718584,False,large,large
cju76l27oyrw907551ri2a7fl,480,396,480,396,0.26083228114478113,1,1,0.7550008673806804,False,large,large
cju76lsehyia10987u54vn8rb,546,622,546,622,0.05548096062565516,1,1,0.8235432450541059,True,medium,small
cju76o55nymqd0871h31sph9w,529,600,529,600,0.0065059861373660995,1,1,0.7946251284343059,True,small,small
cju77196iyshb0850ycbto50a,529,622,529,622,0.26869540904090106,1,1,0.8176478351377772,False,large,large
cju772304yw5t0818vbw8kkjf,546,622,546,622,0.05881123164081364,1,1,0.8520517656365768,True,medium,small
cju773hsyyosz0817pk1e7sjq,530,618,530,618,0.10838370885998656,1,1,0.7849007207731369,False,large,medium
cju774fmayxif0818u2g79usw,530,622,530,622,0.05828429290784445,1,1,0.8218018511542254,False,medium,small
cju7787c5yy3l080159mwqsnj,530,622,530,622,0.05652187101862525,1,1,0.7474157147243967,False,medium,small
cju77afzlz3kp07550x5nafzs,528,622,528,622,0.5499336207736529,1,1,0.7400726410018793,False,large,large
cju77b3wyz4160755qis4ljsb,530,571,530,571,0.04230909030829726,1,1,0.7865964215916411,True,medium,small
cju77bvg0yv4r0987yh60xmjo,546,616,546,616,0.07702713952713952,1,1,0.8708345296018708,False,medium,medium
cju77g99iyxc00817zqi2ppor,531,620,531,620,0.2699228479436243,1,1,0.7004123271728138,False,large,large
cju77idwfz36d0871tzfzz51i,528,605,528,605,0.18989794640621088,1,1,0.6690890841665555,False,large,large
cju77j66ez52p08019xygi0co,530,613,530,613,0.03129674659115393,1,1,0.7247289329763638,True,medium,small
cju77k828z46w0871r0avuoo9,530,622,530,622,0.0966753624946915,1,1,0.8111928050778638,False,medium,medium
cju77q10sz9ug0801449wu1nu,528,608,528,608,0.10181170255183412,1,1,0.5061319565377591,False,large,medium
cju77re6fz5bb0817vp9redjg,530,443,530,443,0.09035308147706461,1,1,0.7466455032208557,False,medium,medium
cju77t0razbvm080106o56289,528,570,528,570,0.5598750664540139,1,1,0.7103195697886884,False,large,large
cju77u1sjz77b0817ft44r3fk,531,622,531,622,0.11695763014635978,1,1,0.8098772281089712,False,large,medium
cju77vvcwzcm50850lzoykuva,529,618,529,618,0.07820213995999045,1,1,0.6706343460054183,True,medium,medium
cju783tmkzkqu081803g7q5vk,494,618,494,618,0.114320060794256,1,1,0.8275782887132036,False,large,medium
cju784jpdzeae0987q5ypq883,531,580,531,580,0.10921163711929346,1,1,0.8532698377528284,False,large,medium
cju785htizjzo08017tvlhtg4,530,546,530,546,0.1024155090192826,1,1,0.8793678705594163,False,large,medium
cju787jnjzjuj0871p94nck9g,546,626,546,626,0.12612201430092804,1,1,0.8107833895044901,False,large,medium
cju7adqyj1jcx08712r1ro5gx,480,622,480,622,0.27885852090032154,1,1,0.8105912127109017,False,large,large
cju7ae7bq1f820987toc8si1d,530,509,530,509,0.03668680728027579,1,1,0.8201860431597344,True,medium,small
cju7aez2x1jtj0871ztezs3oi,510,621,510,621,0.028912885605127718,1,1,0.8268057042214467,True,medium,small
cju7afqon1ip40850ue2308b6,528,617,528,617,0.047366902411472914,1,1,0.7144202535277041,False,medium,small
cju7agj961l2r0818z29iq8yn,530,622,530,622,0.06496390220226901,1,1,0.8554111192835773,False,medium,small
cju7ahtkb1jr90801jck4kbds,546,602,546,602,0.13075158507052195,1,1,0.7394270453233344,False,large,medium
cju7aifyo1p3n07552nxjx51f,531,622,531,622,0.058680158167868667,1,1,0.8331808221828609,False,medium,small
cju7ajnbo1gvm098749rdouk0,546,626,546,626,0.22670832894475068,1,2,0.748729903291316,False,large,large
cju7aklv31h4309871m29l4e7,529,615,529,615,0.10201177248067377,1,1,0.8265692957066693,False,large,medium
cju7alcgr1lsr0871riqk84z7,530,622,530,622,0.09766122671843717,1,1,0.8315631430394723,False,medium,medium
cju7amjna1ly40871ugiokehb,531,552,531,552,0.14180927427058598,1,1,0.8069101939565071,False,large,medium
cju7ap09p1kz10850ldccjebj,546,626,546,626,0.049307189083546914,1,1,0.7641167827664275,True,medium,small
cju7apr0c1qqm0755s7msqot4,530,584,530,584,0.13228870509175497,1,1,0.8221439974119321,False,large,medium
cju7aqkue1i2k09879uzcpt8r,530,621,530,621,0.06021936620788138,1,1,0.733642837983881,False,medium,small
cju7arvfe1ldu0850erdmphgj,529,622,529,622,0.15199156328448385,1,1,0.7796741546424235,False,large,medium
cju7atnm31if40817pqclnjer,531,622,531,622,0.1621402316808061,1,1,0.4541325685308803,False,large,medium
cju7avvi51iox0817ym55y6tt,546,626,546,626,0.5174343760605742,1,1,0.6504870863079598,False,large,large
cju7awzmu1ncs0871hziy65zx,527,592,527,592,0.07979575875685932,1,1,0.85143712345269,False,medium,medium
cju7azuu31mia0801pf9ib5ed,530,605,530,605,0.07007016996725401,1,1,0.778566288586269,False,medium,small
cju7b10ce1mnm08011c5bwyr4,530,622,530,622,0.1702360007280228,1,1,0.7381243301692718,False,large,large
cju7b1ygu1msd0801hywhy0mc,530,617,530,617,0.1504418825112382,1,1,0.6444479632093663,True,large,medium
cju7b2l561oas0871decgslaf,531,569,531,569,0.08772121440793806,1,1,0.8395378134866689,False,medium,medium
cju7b3f5h1sm40755i572jden,531,622,531,622,0.14696532054426217,1,1,0.6596106012074165,False,large,medium
cju7b4mtw1n9n080186209f3d,528,600,528,600,0.042619949494949495,1,1,0.8241627062315364,False,medium,small
cju7b5afm1nfw0801xqm8bf8q,531,599,531,599,0.056594638270312414,1,1,0.8343156420920856,False,medium,small
cju7b9vcs1luz0987ta60j1dy,547,626,547,626,0.13081519294905117,1,1,0.8345622365267378,False,large,medium
cju7bb3ss1uoo0755pmhyco7t,529,502,529,502,0.16935660006476927,1,1,0.828754316319821,False,large,large
cju7bc95p1mdm0817yqj5jc6j,529,622,529,622,0.0872148505643725,1,1,0.7254968186198227,False,medium,medium
cju7bd1qu1mx409877xjxibox,530,570,530,570,0.09371400198609732,1,1,0.8557300737951893,False,medium,medium
cju7bduyq1rjf08719giru9ho,508,622,508,622,0.11989518191255032,1,1,0.8625308044521338,True,large,medium
cju7bf1lp1shi081835vs84lc,530,570,530,570,0.3630552797087057,1,1,0.6790845514445077,False,large,large
cju7bfx651qr80801cs7epotb,528,622,528,622,0.1838552323881906,1,1,0.7621784240141712,False,large,large
cju7bgnvb1sf808717qa799ir,528,590,528,590,0.1873234463276836,1,1,0.7965196346132708,False,large,large
cju7bmi1v1pnj0987pa52jjok,530,614,530,614,0.13480732591727612,1,1,0.8358083066742951,False,large,medium
cju7cl8zm1xcu0817ado0jpas,530,570,530,570,0.3361800728235684,1,1,0.7295416363088074,False,large,large
cju7cp6dw244p0818gncdol4m,530,622,530,622,0.036024995449857426,1,1,0.8307307155883044,False,medium,small
cju7cq6su27qv075574dir0r3,530,622,530,622,0.13061942607535035,1,1,0.6603915715977668,False,large,medium
cju7crgxa28550755wbsgqkel,504,622,504,622,0.14552072168631655,1,1,0.7568961828919948,False,large,medium
cju7csvlb22fr0850lvm45n3x,530,622,530,622,0.29405144694533764,1,1,0.5979694725475796,False,large,large
cju7ctvqn25dy08186g442m1r,531,622,531,622,0.138212194427792,1,1,0.5378049111249782,False,large,medium
cju7cue9b232j0801qdzk1ykj,528,613,528,613,0.08660524494537546,1,1,0.8359225904462987,True,medium,medium
cju7cufm7298k0755j09uf3of,531,614,531,614,0.11819626173957318,1,1,0.866779954154892,False,large,medium
cju7d1tvt25bu08019dvw3uff,531,571,531,571,0.2781158373488214,1,1,0.6914267749764951,False,large,large
cju7d2q1k27nf08715zshsckt,530,620,530,620,0.21897748021911137,1,1,0.7028912732187821,False,large,large
cju7d3oc82cho0755dajlwldz,529,622,529,622,0.17205003677386807,1,1,0.7946833053069271,False,large,large
cju7d4jk723eu0817bqz2n39m,530,615,530,615,0.1257186685074398,1,1,0.7855617142530295,False,large,medium
cju7d5m0p23kn09871rk7pu3v,531,563,531,563,0.38033068743247267,1,1,0.645498132294962,False,large,large
cju7d6ux323ze0987xos3srkx,527,621,527,621,0.3737804300464147,1,1,0.6606570540015673,False,large,large
cju7d7aut2a2p0818z4uxc6cd,530,621,530,621,0.01695682557044329,1,1,0.7754499232297988,False,small,small
cju7d7tly27h408016fyp5nr7,528,528,528,528,0.15618902089072545,1,1,0.7467219997062793,False,large,medium
cju7d8m3b2e210755l8fj1yph,528,619,528,619,0.2705518431487737,1,1,0.7348469370437924,False,large,large
cju7d9seq29zd0871nzl2uu5m,528,622,528,622,0.22550971938029815,1,1,0.6475371321462072,False,large,large
cju7da88w2eod0755wejzynvt,484,622,484,622,0.034552629481012995,1,1,0.8643741231860071,True,medium,small
cju7db7lp2f400755tntd1ohf,522,612,522,612,0.2639890566699221,1,1,0.6397321865758349,True,large,large
cju7dbppn28nx085097654msi,546,626,546,626,0.2955915224285831,1,1,0.8468522502701166,False,large,large
cju7dda8w2br20818zhsuz8s7,530,564,530,564,0.36738926803158034,1,1,0.7356319389427503,False,large,large
