dataset,name,height,width,area_frac,n_lesions,largest_frac
cvc-colondb,206,500,574,0.007644599303135888,1,0.007644599303135888
cvc-colondb,207,500,574,0.010501742160278745,1,0.010501742160278745
cvc-colondb,208,500,574,0.005466898954703833,1,0.005466898954703833
cvc-colondb,209,500,574,0.009229965156794424,1,0.009229965156794424
cvc-colondb,21,500,574,0.07310452961672474,1,0.07310452961672474
cvc-colondb,210,500,574,0.02075609756097561,1,0.02075609756097561
cvc-colondb,211,500,574,0.023449477351916378,1,0.023449477351916378
cvc-colondb,212,500,574,0.04422648083623693,1,0.04422648083623693
cvc-colondb,213,500,574,0.04066202090592334,1,0.04066202090592334
cvc-colondb,214,500,574,0.031233449477351915,1,0.031233449477351915
cvc-colondb,215,500,574,0.03289547038327526,1,0.03289547038327526
cvc-colondb,216,500,574,0.03943205574912892,1,0.03943205574912892
cvc-colondb,217,500,574,0.026606271777003483,1,0.026606271777003483
cvc-colondb,218,500,574,0.06968641114982578,1,0.06968641114982578
cvc-colondb,219,500,574,0.06106968641114983,1,0.06106968641114983
cvc-colondb,22,500,574,0.05773867595818815,1,0.05773867595818815
cvc-colondb,220,500,574,0.040334494773519164,1,0.040334494773519164
cvc-colondb,221,500,574,0.04127177700348432,1,0.04127177700348432
cvc-colondb,222,500,574,0.04207317073170732,1,0.04207317073170732
cvc-colondb,223,500,574,0.03832404181184669,1,0.03832404181184669
cvc-colondb,224,500,574,0.01818815331010453,1,0.01818815331010453
cvc-colondb,225,500,574,0.010752613240418119,1,0.010752613240418119
cvc-colondb,226,500,574,0.04217770034843205,1,0.04217770034843205
cvc-colondb,227,500,574,0.18509407665505226,1,0.18509407665505226
cvc-colondb,228,500,574,0.18993031358885018,1,0.18993031358885018
cvc-colondb,229,500,574,0.08273519163763066,1,0.08273519163763066
cvc-colondb,23,500,574,0.05238327526132404,1,0.05238327526132404
cvc-colondb,230,500,574,0.053222996515679445,1,0.053222996515679445
cvc-colondb,231,500,574,0.023829268292682927,1,0.023829268292682927
cvc-colondb,232,500,574,0.04610801393728223,1,0.04610801393728223
cvc-colondb,233,500,574,0.05224738675958188,1,0.05224738675958188
cvc-colondb,234,500,574,0.04273519163763066,1,0.04273519163763066
cvc-colondb,235,500,574,0.02642857142857143,1,0.02642857142857143
cvc-colondb,236,500,574,0.0695191637630662,1,0.0695191637630662
cvc-colondb,237,500,574,0.11727874564459931,1,0.11727874564459931
cvc-colondb,238,500,574,0.10398606271777003,1,0.10398606271777003
cvc-colondb,239,500,574,0.072,1,0.072
cvc-colondb,24,500,574,0.08335191637630662,1,0.08335191637630662
cvc-colondb,240,500,574,0.05409059233449477,1,0.05409059233449477
cvc-colondb,241,500,574,0.037993031358885015,1,0.037993031358885015
cvc-colondb,242,500,574,0.03423693379790941,1,0.03423693379790941
cvc-colondb,243,500,574,0.027449477351916378,1,0.027449477351916378
cvc-colondb,244,500,574,0.02751219512195122,1,0.02751219512195122
cvc-colondb,245,500,574,0.03423693379790941,1,0.03423693379790941
cvc-colondb,246,500,574,0.027449477351916378,1,0.027449477351916378
cvc-colondb,247,500,574,0.02751219512195122,1,0.02751219512195122
cvc-colondb,248,500,574,0.03423693379790941,1,0.03423693379790941
cvc-colondb,249,500,574,0.027449477351916378,1,0.027449477351916378
cvc-colondb,25,500,574,0.032170731707317074,1,0.032170731707317074
cvc-colondb,250,500,574,0.02751219512195122,1,0.02751219512195122
cvc-colondb,251,500,574,0.03423693379790941,1,0.03423693379790941
cvc-colondb,252,500,574,0.027449477351916378,1,0.027449477351916378
cvc-colondb,253,500,574,0.02751219512195122,1,0.02751219512195122
cvc-colondb,254,500,574,0.03423693379790941,1,0.03423693379790941
cvc-colondb,255,500,574,0.027449477351916378,1,0.027449477351916378
cvc-colondb,256,500,574,0.02751219512195122,1,0.02751219512195122
cvc-colondb,257,500,574,0.03423693379790941,1,0.03423693379790941
cvc-colondb,258,500,574,0.027449477351916378,1,0.027449477351916378
cvc-colondb,259,500,574,0.02751219512195122,1,0.02751219512195122
cvc-colondb,26,500,574,0.02105574912891986,1,0.02105574912891986
cvc-colondb,260,500,574,0.03423693379790941,1,0.03423693379790941
cvc-colondb,261,500,574,0.027449477351916378,1,0.027449477351916378
cvc-colondb,262,500,574,0.02751219512195122,1,0.02751219512195122
cvc-colondb,263,500,574,0.03423693379790941,1,0.03423693379790941
cvc-colondb,264,500,574,0.014090592334494773,1,0.014090592334494773
cvc-colondb,265,500,574,0.013818815331010453,1,0.013818815331010453
cvc-colondb,266,500,574,0.03661324041811847,1,0.03661324041811847
cvc-colondb,267,500,574,0.008571428571428572,1,0.008571428571428572
cvc-colondb,268,500,574,0.009951219512195122,1,0.009951219512195122
cvc-colondb,269,500,574,0.01726829268292683,1,0.01726829268292683
cvc-colondb,27,500,574,0.019557491289198606,1,0.019557491289198606
cvc-colondb,270,500,574,0.05750522648083624,1,0.05750522648083624
cvc-colondb,271,500,574,0.014090592334494773,1,0.014090592334494773
cvc-colondb,272,500,574,0.013818815331010453,1,0.013818815331010453
cvc-colondb,273,500,574,0.019519163763066203,1,0.019519163763066203
cvc-colondb,274,500,574,0.0832822299651568,1,0.0832822299651568
cvc-colondb,275,500,574,0.09361324041811847,1,0.09361324041811847
cvc-colondb,276,500,574,0.12322996515679442,1,0.12322996515679442
cvc-colondb,277,500,574,0.07992334494773519,1,0.07992334494773519
cvc-colondb,278,500,574,0.0509198606271777,1,0.0509198606271777
cvc-colondb,279,500,574,0.06713588850174217,1,0.06713588850174217
cvc-colondb,28,500,574,0.09950871080139373,1,0.09950871080139373
cvc-colondb,280,500,574,0.05695818815331011,1,0.05695818815331011
cvc-colondb,281,500,574,0.052735191637630664,1,0.052735191637630664
cvc-colondb,282,500,574,0.032508710801393725,1,0.032508710801393725
cvc-colondb,283,500,574,0.031470383275261325,1,0.031470383275261325
cvc-colondb,284,500,574,0.062087108013937284,1,0.062087108013937284
cvc-colondb,285,500,574,0.07836236933797909,1,0.07836236933797909
cvc-colondb,286,500,574,0.11997560975609756,1,0.11997560975609756
cvc-colondb,287,500,574,0.09287108013937283,1,0.09287108013937283
cvc-colondb,288,500,574,0.10163414634146341,1,0.10163414634146341
cvc-colondb,289,500,574,0.11090592334494774,1,0.11090592334494774
cvc-colondb,29,500,574,0.08495121951219513,1,0.08495121951219513
cvc-colondb,290,500,574,0.07298954703832752,1,0.07298954703832752
cvc-colondb,291,500,574,0.0723623693379791,1,0.0723623693379791
cvc-colondb,292,500,574,0.04949128919860627,1,0.04949128919860627
cvc-colondb,293,500,574,0.07152961672473868,1,0.07152961672473868
cvc-colondb,294,500,574,0.0832822299651568,1,0.0832822299651568
cvc-colondb,295,500,574,0.09361324041811847,1,0.09361324041811847
cvc-colondb,296,500,574,0.12322996515679442,1,0.12322996515679442
cvc-colondb,297,500,574,0.07992334494773519,1,0.07992334494773519
cvc-colondb,298,500,574,0.0509198606271777,1,0.0509198606271777
cvc-colondb,299,500,574,0.06713588850174217,1,0.06713588850174217
cvc-colondb,3,500,574,0.050860627177700346,1,0.050860627177700346
cvc-colondb,30,500,574,0.03470034843205575,1,0.03470034843205575
cvc-colondb,300,500,574,0.05695818815331011,1,0.05695818815331011
cvc-colondb,301,500,574,0.32186062717770036,1,0.32186062717770036
cvc-colondb,302,500,574,0.5285783972125435,1,0.5285783972125435
cvc-colondb,303,500,574,0.5229372822299652,1,0.5229372822299652
cvc-colondb,304,500,574,0.49446341463414634,1,0.49446341463414634
cvc-colondb,305,500,574,0.47794076655052264,1,0.47794076655052264
cvc-colondb,306,500,574,0.40061672473867593,1,0.4005191637630662
cvc-colondb,307,500,574,0.2875644599303136,1,0.2875644599303136
cvc-colondb,308,500,574,0.3905226480836237,1,0.3905226480836237
cvc-colondb,309,500,574,0.2295923344947735,1,0.2295923344947735
cvc-colondb,31,500,574,0.04426132404181184,1,0.04426132404181184
cvc-colondb,310,500,574,0.6315261324041812,1,0.6315261324041812
cvc-colondb,311,500,574,0.4034738675958188,1,0.4034738675958188
cvc-colondb,312,500,574,0.39001045296167247,1,0.39001045296167247
cvc-colondb,313,500,574,0.2982961672473868,1,0.2982961672473868
cvc-colondb,314,500,574,0.3290278745644599,1,0.3290278745644599
cvc-colondb,315,500,574,0.24845296167247385,1,0.24845296167247385
cvc-colondb,316,500,574,0.18005923344947736,1,0.18005923344947736
cvc-colondb,317,500,574,0.31349128919860625,1,0.31349128919860625
cvc-colondb,318,500,574,0.383198606271777,1,0.383191637630662
cvc-colondb,319,500,574,0.307808362369338,1,0.307808362369338
cvc-colondb,32,500,574,0.09156794425087109,1,0.09156794425087109
cvc-colondb,320,500,574,0.2898745644599303,1,0.2898745644599303
cvc-colondb,321,500,574,0.2905644599303136,1,0.2905644599303136
cvc-colondb,322,500,574,0.4703344947735192,1,0.4703344947735192
cvc-colondb,323,500,574,0.27501742160278747,1,0.27501742160278747
cvc-colondb,324,500,574,0.13676655052264808,1,0.13676655052264808
cvc-colondb,325,500,574,0.1798745644599303,1,0.1798745644599303
cvc-colondb,326,500,574,0.15496864111498257,1,0.15496864111498257
cvc-colondb,327,500,574,0.1483205574912892,1,0.1483205574912892
cvc-colondb,328,500,574,0.22105923344947734,1,0.22105923344947734
cvc-colondb,329,500,574,0.19092682926829269,1,0.19092682926829269
cvc-colondb,33,500,574,0.050313588850174215,1,0.050313588850174215
cvc-colondb,330,500,574,0.3555853658536585,1,0.3555853658536585
cvc-colondb,331,500,574,0.2816794425087108,1,0.2816794425087108
cvc-colondb,332,500,574,0.42105574912891985,1,0.42105574912891985
cvc-colondb,333,500,574,0.2257177700348432,1,0.2257177700348432
cvc-colondb,334,500,574,0.23426829268292684,1,0.23426829268292684
cvc-colondb,335,500,574,0.3745679442508711,1,0.3745679442508711
cvc-colondb,336,500,574,0.36867247386759583,1,0.36867247386759583
cvc-colondb,337,500,574,0.3839059233449477,1,0.3839059233449477
cvc-colondb,338,500,574,0.3703240418118467,1,0.3703240418118467
cvc-colondb,339,500,574,0.33561672473867593,1,0.33561672473867593
cvc-colondb,34,500,574,0.06473519163763067,1,0.06473519163763067
cvc-colondb,340,500,574,0.2757142857142857,1,0.2756864111498258
cvc-colondb,341,500,574,0.00435191637630662,1,0.00435191637630662
cvc-colondb,342,500,574,0.0029825783972125437,1,0.0029825783972125437
cvc-colondb,343,500,574,0.012557491289198607,1,0.012557491289198607
cvc-colondb,344,500,574,0.010606271777003485,1,0.010606271777003485
cvc-colondb,345,500,574,0.007996515679442508,1,0.007996515679442508
cvc-colondb,346,500,574,0.020013937282229964,1,0.020013937282229964
cvc-colondb,347,500,574,0.02386062717770035,1,0.02386062717770035
cvc-colondb,348,500,574,0.0184006968641115,1,0.0184006968641115
cvc-colondb,349,500,574,0.014501742160278745,1,0.014501742160278745
cvc-colondb,35,500,574,0.08788850174216029,1,0.08788850174216029
cvc-colondb,350,500,574,0.015289198606271776,1,0.015289198606271776
cvc-colondb,351,500,574,0.008466898954703832,1,0.008466898954703832
cvc-colondb,352,500,574,0.008156794425087108,1,0.008156794425087108
cvc-colondb,353,500,574,0.006404181184668989,1,0.006404181184668989
cvc-colondb,354,500,574,0.006240418118466899,1,0.006240418118466899
cvc-colondb,355,500,574,0.004857142857142857,1,0.004857142857142857
cvc-colondb,356,500,574,0.004637630662020906,1,0.004637630662020906
cvc-colondb,357,500,574,0.004334494773519164,1,0.004334494773519164
cvc-colondb,358,500,574,0.003996515679442508,1,0.003996515679442508
cvc-colondb,359,500,574,0.004149825783972125,1,0.004149825783972125
cvc-colondb,36,500,574,0.06694425087108014,1,0.06694425087108014
cvc-colondb,360,500,574,0.003996515679442508,1,0.003996515679442508
cvc-colondb,361,500,574,0.03402439024390244,1,0.03402439024390244
cvc-colondb,362,500,574,0.025773519163763067,1,0.025773519163763067
cvc-colondb,363,500,574,0.018101045296167247,1,0.018101045296167247
cvc-colondb,364,500,574,0.012529616724738676,1,0.012529616724738676
cvc-colondb,365,500,574,0.011951219512195122,1,0.011951219512195122
cvc-colondb,366,500,574,0.011425087108013937,1,0.011425087108013937
cvc-colondb,367,500,574,0.011930313588850175,1,0.011930313588850175
cvc-colondb,368,500,574,0.010184668989547039,1,0.010184668989547039
cvc-colondb,369,500,574,0.008494773519163763,1,0.008494773519163763
cvc-colondb,37,500,574,0.05703484320557491,1,0.05703484320557491
cvc-colondb,370,500,574,0.007888501742160279,1,0.007888501742160279
cvc-colondb,371,500,574,0.006038327526132405,1,0.006038327526132405
cvc-colondb,372,500,574,0.00626829268292683,1,0.00626829268292683
cvc-colondb,373,500,574,0.006860627177700349,1,0.006860627177700349
cvc-colondb,374,500,574,0.007191637630662021,1,0.007191637630662021
cvc-colondb,375,500,574,0.007163763066202091,1,0.007163763066202091
cvc-colondb,376,500,574,0.00789198606271777,1,0.00789198606271777
cvc-colondb,377,500,574,0.008818815331010452,1,0.008818815331010452
cvc-colondb,378,500,574,0.008069686411149826,1,0.008069686411149826
cvc-colondb,379,500,574,0.006930313588850174,1,0.006930313588850174
cvc-colondb,38,500,574,0.07873519163763067,1,0.07873519163763067
cvc-colondb,380,500,574,0.007264808362369338,1,0.007264808362369338
cvc-colondb,39,500,574,0.013449477351916376,1,0.013449477351916376
cvc-colondb,4,500,574,0.034184668989547036,1,0.034184668989547036
cvc-colondb,40,500,574,0.030289198606271776,1,0.030289198606271776
cvc-colondb,41,500,574,0.02620905923344948,1,0.02620905923344948
cvc-colondb,42,500,574,0.018797909407665504,1,0.018797909407665504
cvc-colondb,43,500,574,0.025564459930313588,1,0.025564459930313588
cvc-colondb,44,500,574,0.010554006968641115,1,0.010554006968641115
cvc-colondb,45,500,574,0.03583275261324042,1,0.03583275261324042
cvc-colondb,46,500,574,0.022264808362369336,1,0.022264808362369336
cvc-colondb,47,500,574,0.0175609756097561,1,0.0175609756097561
cvc-colondb,48,500,574,0.02454355400696864,1,0.02454355400696864
cvc-colondb,49,500,574,0.039843205574912895,1,0.039843205574912895
cvc-colondb,5,500,574,0.027013937282229967,1,0.027013937282229967
cvc-colondb,50,500,574,0.00886411149825784,1,0.00886411149825784
cvc-colondb,51,500,574,0.008195121951219513,1,0.008195121951219513
cvc-colondb,52,500,574,0.020627177700348432,1,0.020627177700348432
cvc-colondb,53,500,574,0.014101045296167247,1,0.014101045296167247
cvc-colondb,54,500,574,0.015665505226480837,1,0.015665505226480837
cvc-colondb,55,500,574,0.011310104529616725,1,0.011310104529616725
cvc-colondb,56,500,574,0.010125435540069687,1,0.010125435540069687
cvc-colondb,57,500,574,0.033101045296167246,1,0.033101045296167246
cvc-colondb,58,500,574,0.03974912891986063,1,0.03974912891986063
cvc-colondb,59,500,574,0.03111498257839721,1,0.03111498257839721
cvc-colondb,6,500,574,0.019247386759581882,1,0.019247386759581882
cvc-colondb,60,500,574,0.01778397212543554,1,0.01778397212543554
cvc-colondb,61,500,574,0.03974912891986063,1,0.03974912891986063
cvc-colondb,62,500,574,0.14974564459930315,1,0.14974564459930315
cvc-colondb,63,500,574,0.1282299651567944,1,0.1282299651567944
cvc-colondb,64,500,574,0.11404529616724739,1,0.11404529616724739
cvc-colondb,65,500,574,0.10362020905923346,1,0.10362020905923346
cvc-colondb,66,500,574,0.07197560975609756,1,0.07197560975609756
cvc-colondb,67,500,574,0.06082578397212544,1,0.06082578397212544
cvc-colondb,68,500,574,0.04882578397212543,1,0.04882578397212543
cvc-colondb,69,500,574,0.030477351916376308,1,0.030477351916376308
cvc-colondb,7,500,574,0.020020905923344948,1,0.020020905923344948
cvc-colondb,70,500,574,0.01657142857142857,1,0.01657142857142857
cvc-colondb,71,500,574,0.01845993031358885,1,0.01845993031358885
cvc-colondb,72,500,574,0.09602439024390244,1,0.09602439024390244
cvc-colondb,73,500,574,0.05291289198606272,1,0.05291289198606272
cvc-colondb,74,500,574,0.015696864111498256,1,0.015696864111498256
cvc-colondb,75,500,574,0.08815679442508711,1,0.08815679442508711
cvc-colondb,76,500,574,0.07051219512195121,1,0.07051219512195121
cvc-colondb,77,500,574,0.02361672473867596,1,0.02361672473867596
cvc-colondb,78,500,574,0.027735191637630663,1,0.027735191637630663
cvc-colondb,79,500,574,0.01649477351916376,1,0.01649477351916376
cvc-colondb,8,500,574,0.020219512195121952,1,0.020219512195121952
cvc-colondb,80,500,574,0.010118466898954704,1,0.010118466898954704
cvc-colondb,81,500,574,0.01021602787456446,1,0.01021602787456446
cvc-colondb,82,500,574,0.010801393728222997,1,0.010801393728222997
cvc-colondb,83,500,574,0.007038327526132405,1,0.007038327526132405
cvc-colondb,84,500,574,0.010400696864111499,1,0.010400696864111499
cvc-colondb,85,500,574,0.009114982578397213,1,0.009114982578397213
cvc-colondb,86,500,574,0.009372822299651569,1,0.009372822299651569
cvc-colondb,87,500,574,0.008473867595818816,1,0.008473867595818816
cvc-colondb,88,500,574,0.007020905923344947,1,0.007020905923344947
cvc-colondb,89,500,574,0.005832752613240418,1,0.005832752613240418
cvc-colondb,9,500,574,0.021585365853658535,1,0.021585365853658535
cvc-colondb,90,500,574,0.00867595818815331,1,0.00867595818815331
cvc-colondb,91,500,574,0.005059233449477352,1,0.005059233449477352
cvc-colondb,92,500,574,0.006104529616724739,1,0.006104529616724739
cvc-colondb,93,500,574,0.018372822299651568,1,0.018372822299651568
cvc-colondb,94,500,574,0.00943554006968641,1,0.00943554006968641
cvc-colondb,95,500,574,0.01900348432055749,1,0.01900348432055749
cvc-colondb,96,500,574,0.0242404181184669,1,0.0242404181184669
cvc-colondb,97,500,574,0.01964459930313589,1,0.01964459930313589
cvc-colondb,98,500,574,0.046365853658536585,1,0.046365853658536585
cvc-colondb,99,500,574,0.06482926829268293,1,0.06482926829268293
etis-larib,1,966,1225,0.0088815650483796,1,0.0088815650483796
etis-larib,10,966,1225,0.008703257700595766,1,0.008703257700595766
etis-larib,100,966,1225,0.01865128660159716,1,0.01865128660159716
etis-larib,101,966,1225,0.015391050830269997,1,0.015391050830269997
etis-larib,102,966,1225,0.014508809735074154,1,0.014508809735074154
etis-larib,103,966,1225,0.01808678751003507,1,0.01808678751003507
etis-larib,104,966,1225,0.014997253559809017,1,0.014997253559809017
etis-larib,105,966,1225,0.07957409050576753,1,0.07957409050576753
etis-larib,106,966,1225,0.08028816495542317,1,0.08028816495542317
etis-larib,107,966,1225,0.07804199940845903,1,0.07804199940845903
etis-larib,108,966,1225,0.07994507119618034,1,0.07994507119618034
etis-larib,109,966,1225,0.07848565513161787,1,0.07848565513161787
etis-larib,11,966,1225,0.005450627455951325,1,0.005450627455951325
etis-larib,110,966,1225,0.02707144969789158,1,0.02707144969789158
etis-larib,111,966,1225,0.03223391219841974,1,0.03223391219841974
etis-larib,112,966,1225,0.015911606878776356,1,0.015911606878776356
etis-larib,113,966,1225,0.16197912705454853,1,0.16197912705454853
etis-larib,114,966,1225,0.17236320615202602,1,0.17236320615202602
etis-larib,115,966,1225,0.16515908226644696,1,0.16515908226644696
etis-larib,116,966,1225,0.23211222377149618,1,0.23211222377149618
etis-larib,117,966,1225,0.16443909240714918,1,0.16443909240714918
etis-larib,118,966,1225,0.15616765961042803,1,0.15616765961042803
etis-larib,119,966,1225,0.1833641779693244,1,0.1833641779693244
etis-larib,12,966,1225,0.008812270249714793,1,0.008812270249714793
etis-larib,120,966,1225,0.1996653568259602,1,0.1996653568259602
etis-larib,121,966,1225,0.010857311868846918,1,0.010857311868846918
etis-larib,122,966,1225,0.009221278573541217,1,0.009221278573541217
etis-larib,123,966,1225,0.006004140786749482,1,0.006004140786749482
etis-larib,124,966,1225,0.09843579667892001,1,0.09843579667892001
etis-larib,125,966,1225,0.09795157814678666,1,0.09795157814678666
etis-larib,126,966,1225,0.012129124941902226,1,0.012129124941902226
etis-larib,127,966,1225,0.010073942620526471,1,0.010073942620526471
etis-larib,128,966,1225,0.007085815692736722,1,0.007085815692736722
etis-larib,129,966,1225,0.007338488190307179,1,0.007338488190307179
etis-larib,13,966,1225,0.07836988211433642,1,0.07836988211433642
etis-larib,130,966,1225,0.009410571682088986,1,0.009410571682088986
etis-larib,131,966,1225,0.009643807833692484,1,0.009643807833692484
etis-larib,132,966,1225,0.007263277982000253,1,0.007263277982000253
etis-larib,133,966,1225,0.024883593188828327,1,0.024883593188828327
etis-larib,134,966,1225,0.019655216123716568,1,0.019655216123716568
etis-larib,135,966,1225,0.007788904381628428,1,0.007788904381628428
etis-larib,136,966,1225,0.034839227616512446,1,0.034839227616512446
etis-larib,137,966,1225,0.020087886086111464,1,0.020087886086111464
etis-larib,138,966,1225,0.00913508260447036,1,0.00913508260447036
etis-larib,139,966,1225,0.013831917860311826,1,0.013831917860311826
etis-larib,14,966,1225,0.08962859678032704,1,0.08962859678032704
etis-larib,140,966,1225,0.009915071618709595,1,0.009915071618709595
etis-larib,141,966,1225,0.007513415304009802,1,0.007513415304009802
etis-larib,142,966,1225,0.012949676765115985,1,0.012949676765115985
etis-larib,143,966,1225,0.01569611695609921,1,0.01569611695609921
etis-larib,144,966,1225,0.013232771369417333,1,0.013232771369417333
etis-larib,145,966,1225,0.01770566611737863,1,0.01770566611737863
etis-larib,146,966,1225,0.007898761989267757,1,0.007898761989267757
etis-larib,147,966,1225,0.0161600540837453,1,0.0161600540837453
etis-larib,148,966,1225,0.017730172814467402,1,0.017730172814467402
etis-larib,149,966,1225,0.01179955211898424,1,0.01179955211898424
etis-larib,15,966,1225,0.09774791904339375,1,0.09774791904339375
etis-larib,150,966,1225,0.0420374360924494,1,0.0420374360924494
etis-larib,151,966,1225,0.010091688849452824,1,0.010091688849452824
etis-larib,152,966,1225,0.011596738074111632,1,0.011596738074111632
etis-larib,153,966,1225,0.020622808129462964,1,0.020622808129462964
etis-larib,154,966,1225,0.009401276038365656,1,0.009401276038365656
etis-larib,155,966,1225,0.01630117885663582,1,0.01630117885663582
etis-larib,156,966,1225,0.007956225968648329,1,0.007956225968648329
etis-larib,157,966,1225,0.009850847171166603,1,0.009850847171166603
etis-larib,158,966,1225,0.011622089829720707,1,0.011622089829720707
etis-larib,159,966,1225,0.05131026323572908,1,0.05131026323572908
etis-larib,16,966,1225,0.09369670849706342,1,0.09369670849706342
etis-larib,160,966,1225,0.0489829720708159,1,0.0489829720708159
etis-larib,161,966,1225,0.03473359530147463,1,0.03473359530147463
etis-larib,162,966,1225,0.051938986774834155,1,0.051938986774834155
etis-larib,163,966,1225,0.05179110153378121,1,0.05179110153378121
etis-larib,164,966,1225,0.04153124603878819,1,0.04153124603878819
etis-larib,165,966,1225,0.012867706088646638,1,0.012867706088646638
etis-larib,166,966,1225,0.02331854480922804,1,0.02331854480922804
etis-larib,167,966,1225,0.025212320953226012,1,0.025212320953226012
etis-larib,168,966,1225,0.013690793087421304,1,0.013690793087421304
etis-larib,169,966,1225,0.006197659187898762,1,0.006197659187898762
etis-larib,17,966,1225,0.08257573836988212,1,0.08257573836988212
etis-larib,170,966,1225,0.0054886550893649385,1,0.0054886550893649385
etis-larib,171,966,1225,0.09717834960070985,1,0.09717834960070985
etis-larib,172,966,1225,0.12635314995563443,1,0.12635314995563443
etis-larib,173,966,1225,0.15357417501161955,1,0.15357417501161955
etis-larib,174,966,1225,0.07842227574259518,1,0.07842227574259518
etis-larib,175,966,1225,0.11907128068618753,1,0.11907128068618753
etis-larib,176,966,1225,0.12124054590780411,1,0.12124054590780411
etis-larib,177,966,1225,0.2461080829847467,1,0.2461080829847467
etis-larib,178,966,1225,0.1988929733384037,1,0.1988929733384037
etis-larib,179,966,1225,0.25794228250306334,1,0.25794228250306334
etis-larib,18,966,1225,0.06576921451810538,1,0.06576921451810538
etis-larib,180,966,1225,0.2336865677948198,1,0.2336865677948198
etis-larib,181,966,1225,0.2838399459162547,1,0.2838399459162547
etis-larib,182,966,1225,0.2905437951578147,1,0.2905437951578147
etis-larib,183,966,1225,0.01993070520133519,1,0.01993070520133519
etis-larib,184,966,1225,0.022760806185828368,1,0.022760806185828368
etis-larib,185,966,1225,0.020741116322305318,1,0.020741116322305318
etis-larib,186,966,1225,0.019853804875987664,1,0.019853804875987664
etis-larib,187,966,1225,0.019214095576118646,1,0.019214095576118646
etis-larib,188,966,1225,0.021759411839269868,1,0.021759411839269868
etis-larib,189,966,1225,0.025329784087548064,1,0.025329784087548064
etis-larib,19,966,1225,0.022093209954789368,1,0.022093209954789368
etis-larib,190,966,1225,0.04112223771496176,1,0.04112223771496176
etis-larib,191,966,1225,0.0010622385600202813,1,0.0010622385600202813
etis-larib,192,966,1225,0.001338572696159209,1,0.001338572696159209
etis-larib,193,966,1225,0.0011213926564414586,1,0.0011213926564414586
etis-larib,194,966,1225,0.001965606118223687,1,0.001965606118223687
etis-larib,195,966,1225,0.001131533358685089,1,0.001131533358685089
etis-larib,196,966,1225,0.0013419529302404192,1,0.0013419529302404192
etis-larib,2,966,1225,0.008939874086280475,1,0.008939874086280475
etis-larib,20,966,1225,0.01535555837241729,1,0.01535555837241729
etis-larib,21,966,1225,0.04178476359487895,1,0.04178476359487895
etis-larib,22,966,1225,0.016366248362699117,1,0.016366248362699117
etis-larib,23,966,1225,0.004203321079984789,1,0.004203321079984789
etis-larib,24,966,1225,0.003973465162462501,1,0.003973465162462501
etis-larib,25,966,1225,0.04310981535471332,1,0.04310981535471332
etis-larib,26,966,1225,0.0415016689905776,1,0.0415016689905776
etis-larib,27,966,1225,0.04359825917944818,1,0.04359825917944818
etis-larib,28,966,1225,0.04622132082646723,1,0.04622132082646723
etis-larib,29,966,1225,0.04155406261883635,1,0.04155406261883635
etis-larib,3,966,1225,0.008234250221827862,1,0.008234250221827862
etis-larib,30,966,1225,0.04114251911944902,1,0.04114251911944902
etis-larib,31,966,1225,0.03311530823509528,1,0.03311530823509528
etis-larib,32,966,1225,0.06900663370938437,1,0.06900663370938437
etis-larib,33,966,1225,0.06320192673342628,1,0.06320192673342628
etis-larib,34,966,1225,0.08579034098111295,1,0.08579034098111295
etis-larib,35,966,1225,0.043981070689145224,1,0.043981070689145224
etis-larib,36,966,1225,0.009490852241517725,1,0.009490852241517725
etis-larib,37,966,1225,0.018590442388135377,1,0.018590442388135377
etis-larib,38,966,1225,0.01783665018802552,1,0.01783665018802552
etis-larib,39,966,1225,0.018508471711666034,1,0.018508471711666034
etis-larib,4,966,1225,0.008524950352811932,1,0.008524950352811932
etis-larib,40,966,1225,0.03625132040393797,1,0.03625132040393797
etis-larib,41,966,1225,0.041627582710102674,1,0.041627582710102674
etis-larib,42,966,1225,0.016479486204419656,1,0.016479486204419656
etis-larib,43,966,1225,0.06386783284742469,3,0.03692483204461909
etis-larib,44,966,1225,0.05533527696793003,3,0.02840072675032746
etis-larib,45,966,1225,0.05053449951409135,3,0.024682469260996324
etis-larib,46,966,1225,0.05027675666539908,3,0.028168335657244265
etis-larib,47,966,1225,0.042895170490556474,3,0.02361516034985423
etis-larib,48,966,1225,0.05731440402247856,3,0.02983056576667934
etis-larib,49,966,1225,0.020201968986352306,1,0.020201968986352306
etis-larib,5,966,1225,0.007408628047492289,1,0.007408628047492289
etis-larib,50,966,1225,0.019620568724384165,1,0.019620568724384165
etis-larib,51,966,1225,0.019551273925719356,1,0.019551273925719356
etis-larib,52,966,1225,0.12596273291925467,1,0.12596273291925467
etis-larib,53,966,1225,0.007542992352220391,1,0.007542992352220391
etis-larib,54,966,1225,0.014381205898508472,1,0.014381205898508472
etis-larib,55,966,1225,0.021581104491486036,1,0.021581104491486036
etis-larib,56,966,1225,0.020522246165546962,1,0.020522246165546962
etis-larib,57,966,1225,0.007777073562344193,1,0.007777073562344193
etis-larib,58,966,1225,0.00745257109054802,1,0.00745257109054802
etis-larib,59,966,1225,0.041276883424177124,1,0.041276883424177124
etis-larib,6,966,1225,0.008623822199687329,1,0.008623822199687329
etis-larib,60,966,1225,0.003234038957197786,1,0.003234038957197786
