name,height,width,img_h,img_w,area_frac,n_polyps_mask,n_bbox,compactness,sessile,size_bin,size_tertile,fold,split
cju424hy5lckr085073fva1ok,530,576,530,576,0.1108097484276729,1,1,0.8323567028720139,False,large,medium,4,train
cju426tomlhll0818fc0i7nvh,528,611,528,611,0.0562602291325695,1,1,0.8421408019722245,False,medium,small,4,train
cju428k5fldt108177s6g6f45,530,622,530,622,0.2135108900078869,1,1,0.8077202820003081,False,large,large,3,train
cju42dwedlmk60871jbgu4ehi,531,621,531,621,0.161949470964455,1,1,0.7164756620639775,False,large,medium,3,train
cju42g865lorv07552ytz6xxa,527,599,527,599,0.2161540581551162,1,1,0.8504163822589574,False,large,large,2,val
cju42m60jlpcm08186kqppzqv,547,626,547,626,0.0796356542511871,1,1,0.529343474577708,False,medium,medium,1,train
cju42nm68lpyo0818xvvqmupq,530,504,530,504,0.1653152141359688,1,1,0.7003086230634014,True,large,medium,3,train
cju42py9mlqyd0818u3d1d7ga,433,545,433,545,0.1048922601012776,1,1,0.5399968608533136,False,large,medium,1,train
cju42qet0lsq90871e50xbnuv,531,598,531,598,0.0751878515327299,1,1,0.8522432554872359,False,medium,small,0,test
cju42romflni20817etb9a0fl,528,622,528,622,0.0928091201403098,1,1,0.806913964332406,False,medium,medium,2,train
cju42tauqlo5p08171l3cuo4b,547,627,547,627,0.0567660634051474,1,1,0.8030052601540456,False,medium,small,2,val
cju42u5bjlvi10801dc13sskp,528,541,528,541,0.1215692040553408,1,1,0.7783083818077643,False,large,medium,4,train
cju42wamblrqn098798r2yyok,547,621,547,621,0.2278950916579086,1,1,0.727829145633171,False,large,large,2,train
cju42xpi8lw4w0871ve317a1p,530,465,530,465,0.0876648407384865,1,1,0.8031034873648648,False,medium,medium,4,train
cju430pm2lz0y0755jkhcc3d1,547,626,547,626,0.2251695276588537,2,2,0.1999434420841487,False,large,large,1,train
cju439oazm2fu0871ma0vvrft,531,622,531,622,0.1682289679728232,1,1,0.3278965133025655,False,large,large,2,train
cju43b8daly4408170e5ev06g,531,600,531,600,0.1935310734463277,1,1,0.7139767725464972,False,large,large,1,train
cju43c92lm5cj0755lorsorfg,529,591,529,591,0.0432543604604671,3,3,0.3407619536732558,True,medium,small,4,train
cju43eigtm6ev0801mv0m96t1,528,619,528,619,0.4116916336221667,1,1,0.7460772610388435,False,large,large,4,val
cju43gfosm63n08714rpih8pe,530,622,530,622,0.2666019535278772,1,1,0.8704877854675922,False,large,large,4,train
cju43h43am1dy08176gwfhmnt,530,594,530,594,0.0278444825614636,1,1,0.832552984011627,True,medium,small,3,train
cju43in5fm22c08175rxziqrk,530,616,530,616,0.2873499142367067,1,2,0.7395737574675215,False,large,large,4,train
cju43jcqim2cp08172dvjvyui,547,626,547,626,0.0300915244931692,1,1,0.8483632227900564,False,medium,small,4,train
cju43kj2pm34f0850l28ahpni,528,622,528,622,0.0121553152099775,1,1,0.8445159011328567,True,small,small,2,train
cju43lcnum9y10755bjs7z87f,528,590,528,590,0.0402606574216743,1,1,0.8675279273862999,False,medium,small,0,test
cju43mkj9m8wb0871qiadahub,547,626,547,626,0.1003148162209203,1,1,0.8207069239792344,False,large,medium,3,val
cju43o6n7m9nk087191ijwqq9,530,618,530,618,0.0793887769432741,1,1,0.7185801945815018,False,medium,medium,1,val
cju45jpvfn6c809873pv1i34s,530,593,530,593,0.1278914378440294,1,1,0.8580369434379815,False,large,medium,0,test
cju45lbgznahl08180xz1h7u6,527,622,527,622,0.0949773333251981,1,1,0.8579798014769573,False,medium,medium,2,train
cju45n0oxn5vu08500yfrt9jn,530,622,530,622,0.0965267245040344,1,1,0.745826189209404,False,medium,medium,0,test
cju45ofd9ne1j0801ri8dup7t,530,622,530,622,0.5786507310562398,1,1,0.5228154644811317,True,large,large,0,test
cju45pm27n80u08174kyow1gj,547,626,547,626,0.13234546845705,1,1,0.6948032710793095,False,large,medium,1,train
cju45qbf3n9sa0987oonbkly9,531,621,531,621,0.0831779130313479,1,1,0.8403228553643523,True,medium,medium,0,test
cju45rj7ln8980850a7821fov,546,585,546,585,0.1071037224883378,2,2,0.4509384056298116,False,large,medium,2,val
cju45t5ddnbio0987qtqzx762,530,618,530,618,0.1214263906698418,1,1,0.7473355130729972,False,large,medium,2,train
cju45ty6zn9oz0850qy4qnck1,531,551,531,551,0.1145152966187141,1,1,0.8258984840274655,True,large,medium,2,train
cju45v0pungu40871acnwtmu5,530,606,530,606,0.1437013512672021,1,1,0.6394822291470665,False,large,medium,3,train
cju5b9oyda4yr0850g9viziyv,528,622,528,622,0.072292458345513,1,1,0.8451340164864853,True,medium,small,0,test
cju5bbtwsa8cl0987wgfsqpao,531,595,531,595,0.1007612084381775,1,1,0.866298492292763,False,large,medium,0,test
cju5bdwa3aatx0818b79i18zf,530,622,530,622,0.0717800157738275,1,1,0.8330043707430986,False,medium,small,1,train
cju5bf6hxa6m50817rbwettgu,531,622,531,622,0.0869136071599421,1,1,0.7794808865902638,False,medium,medium,0,test
cju5bhv81abur0850ean02atv,531,611,531,611,0.164270237115531,1,1,0.6696528410578068,False,large,medium,1,train
cju5bj926aiec07559rshy4wa,529,612,529,612,0.0403647281218725,1,1,0.756251050560164,False,medium,small,4,train
cju5bmhdcafs909878qfzrqzi,528,561,528,561,0.1512822070977151,1,1,0.7642465489432763,True,large,medium,3,train
cju5boicjagt20871b1fotkh4,529,622,529,622,0.3165105550118831,1,1,0.8326262076023975,False,large,large,3,train
cju5buy2bal250818ipl6fqwv,430,569,430,569,0.159639514448032,1,1,0.6466990693373561,True,large,medium,1,val
cju5bwhapakm90987c1v4z46a,529,622,529,622,0.0340295041910053,1,1,0.806598605692886,True,medium,small,2,train
cju5bycdkalkb09875f7bfrvx,530,603,530,603,0.2525704809286899,1,1,0.6312766115986279,False,large,large,3,train
cju5c5xc7algd0817pb1ej5yo,528,599,528,599,0.1536936560934891,1,1,0.7476508338940087,False,large,medium,1,val
cju5c7oijaqmq09878qwgqv8n,546,547,546,547,0.1364284709805733,1,1,0.8359280150393786,False,large,medium,1,train
cju5ca9hcatkc0801jzwe7tfx,546,626,546,626,0.1581177076384744,1,1,0.4365430400353961,False,large,medium,0,test
cju5ccpvqash50850kb4bs22k,482,592,482,592,0.1608129135359425,1,1,0.8220051404895636,False,large,medium,2,train
cju5cetivauok0987ok3e5bre,529,623,529,623,0.1367764369612248,1,1,0.8394943761060822,False,large,medium,4,train
cju5chrxxawka0871qcj171yz,528,601,528,601,0.1521674734029143,1,1,0.8692663893742101,False,large,medium,4,train
cju5cjh3xattc0817j2vbulzi,528,617,528,617,0.0648083345611708,2,2,0.3865001624947245,True,medium,small,4,train
cju5cky5xb0ay0801oxet697t,528,622,528,622,0.0545649420247491,1,1,0.7711142077494154,True,medium,small,0,test
cju5clr68b48r0755cmuvponm,526,601,526,601,0.085601943528846,1,1,0.8384735072280332,True,medium,medium,4,train
cju5cu8qkb84x08186jwo8yin,530,622,530,622,0.0399987866286477,1,1,0.8181577706848764,False,medium,small,4,train
cju5ddda9bkkt0850enzwatb1,530,618,530,618,0.0343103132441839,1,1,0.6329978544196581,True,medium,small,4,train
cju5eftctcdbj08712gdp989f,530,605,530,605,0.2676407297676594,1,1,0.6626581287165967,False,large,large,0,test
cju5ekty5ckzf07550c9u3ckk,546,625,546,625,0.1498080586080586,1,1,0.7650346827711916,False,large,medium,3,train
cju5enq1tcn1i0755hnkon787,547,626,547,626,0.1447424522957053,1,1,0.6103780190246156,False,large,medium,2,train
cju5eq8c8ck690850vix98hv3,530,622,530,622,0.3091457865679791,1,1,0.7378360202026815,False,large,large,1,train
cju5es375cnzy0801nkq35ffs,528,621,528,621,0.0647843165959108,1,1,0.8226598776267572,False,medium,small,3,train
cju5ew4h9cqaf0818rrczkmqh,530,570,530,570,0.2424627606752731,1,1,0.8430299233308923,False,large,large,2,train
cju5eyfe9cpk90987laa7tsl3,530,622,530,622,0.2725899411514894,1,1,0.8564401092479655,False,large,large,3,train
cju5f0dezct4q08183ydw11dx,546,626,546,626,0.1014084424627555,1,1,0.7161371146744282,False,large,medium,1,train
cju5f26ebcuai0818xlwh6116,546,598,546,598,0.0784115550001837,1,1,0.7823536468642978,True,medium,medium,0,test
cju5f8hxdcxxn08188obby0ea,520,615,520,615,0.1296998123827392,1,1,0.6931945223599151,False,large,medium,4,train
cju5fb86jd1jp0755b1ukbhq5,424,560,424,560,0.2928360849056604,1,1,0.6731089467756787,False,large,large,1,val
cju5fi0yxd3ei0801v7u0yudn,547,626,547,626,0.0207317286856568,1,1,0.8252869855831644,True,medium,small,0,test
cju5fs6j6d8350801vglraq4u,547,626,547,626,0.2272838777882262,1,1,0.7354212314581005,False,large,large,3,val
cju5ft6mcd5q40987rhjgbrr6,530,622,530,622,0.1329642662136747,1,1,0.8175265457279964,False,large,medium,0,test
cju5fu081d8gc0818l3yylujk,531,570,531,570,0.0557306637592097,1,1,0.7864976053266404,True,medium,small,1,train
cju5fw37edaae0801vkwvocn7,530,559,530,559,0.0925540891754143,1,1,0.8599497410787571,False,medium,medium,1,val
cju5fydrud94708507vo6oy21,546,626,546,626,0.3391906283280085,1,1,0.6747071753857212,False,large,large,4,train
cju5g163vd6mt0817uccuga6u,547,545,547,545,0.04649212552203,1,1,0.6841481378682847,False,medium,small,2,train
cju5gucasds9d0801019axylx,546,626,546,626,0.0208925791992884,1,1,0.8316070987195149,False,medium,small,1,train
cju5h57xedz5h0755mjpc8694,528,622,528,622,0.3814856767027185,1,1,0.8068510251401831,False,large,large,2,train
cju5hi52odyf90817prvcwg45,352,568,352,568,0.2125480153649167,1,1,0.8648449663740977,False,large,large,1,train
cju5hjxaae3i40850h5z2laf5,530,622,530,622,0.1644694533762057,1,1,0.6812501386466756,False,large,medium,0,test
cju5hl8nee8a40755fm8qjj0o,531,617,531,617,0.0494556309461674,1,1,0.8526947618918121,False,medium,small,2,train
cju5hqz50e7o90850e0prlpa0,528,595,528,595,0.2058123249299719,1,1,0.7135232950136277,False,large,large,0,test
cju5ht88gedbu0755xrcuddcx,547,619,547,619,0.1986278511369107,1,1,0.6435491551576427,False,large,large,1,train
cju5huurrecm70801y680y13m,520,603,520,603,0.1072745248118382,1,1,0.8137443699837708,False,large,medium,3,train
cju5hwonqedw10801vsd3w6kk,531,529,531,529,0.1129017903232122,1,1,0.7372544790108384,False,large,medium,0,test
cju5hyi9yegob0755ho3do8en,529,623,529,623,0.0885768295976235,2,2,0.4956899960856947,False,medium,medium,2,val
cju5i39mreass0817au8p22zy,546,623,546,623,0.1884536009736651,1,1,0.578261044516765,False,large,large,4,train
cju5i5oh2efg60987ez6cpf72,528,621,528,621,0.2941126238227687,1,1,0.8071033696973823,False,large,large,1,train
cju5jx7jzf7c90871c2i9aiov,528,622,528,622,0.1729148397154828,1,1,0.7086819364019391,False,large,large,2,train
cju5jz5fff8c50871hbe6108f,530,552,530,552,0.1424015586546349,1,1,0.8412631659228347,False,large,medium,3,train
cju5k3j3uf6de0817hszzfr7n,530,547,530,547,0.0355800075885619,1,1,0.8872046159917643,False,medium,small,3,val
cju5k503sfa5f0871lx0rpu5y,529,622,529,622,0.1559424747293625,1,1,0.6804651097695914,False,large,medium,3,train
cju5k7r0yf98c09878csbxb4d,528,622,528,622,0.0192134366169735,1,1,0.8739178797827095,True,small,small,0,test
cju5klveuff6w0871wbibgh3m,530,574,530,574,0.0378739070409572,1,1,0.8664938500763077,False,medium,small,0,test
cju5knbbqfipk080128cggukq,529,597,529,597,0.4076272984329334,1,1,0.742867493803001,True,large,large,4,train
cju5kre09fhka0850h7b1898j,528,618,528,618,0.0576517603216632,1,1,0.7395710445682824,False,medium,small,1,train
cju5ktjwofed70817eg58ef7u,547,625,547,625,0.1067319926873857,1,1,0.7640047634641813,False,large,medium,3,train
cju5nxkujgscq0817l9gss626,531,570,531,570,0.1602405259853966,1,1,0.5125174542635554,False,large,medium,2,train
cju5nyu31gv8e0871zpk74a2n,529,616,529,616,0.0486092357547934,1,1,0.8701842028654858,False,medium,small,2,train
cju5o1vu9gz8a0818eyy92bns,547,421,547,421,0.178659672495625,1,1,0.7719909078137059,False,large,large,2,train
cju5o4pk9h0720755lgp9jq8m,530,622,530,622,0.2432202875690104,1,1,0.8349322048784368,False,large,large,2,train
cju5tenjojp1j0755ms4949h2,531,570,531,570,0.1976938579971586,1,1,0.8311982963894752,False,large,large,3,train
cju5tgbzhjllu08174ca41eus,531,622,531,622,0.0946282267880175,1,1,0.4991823204590133,False,medium,medium,3,train
cju5thdbrjp1108715xdfx356,530,622,530,622,0.0238427470727416,1,1,0.8554014699925149,True,medium,small,2,train
cju5u4pywk81x0817vn9pe14z,531,570,531,570,0.0409290646578782,1,1,0.878053749640303,False,medium,small,0,test
cju5u6wf0kh1t0755bg1ssixv,530,571,530,571,0.402015662690414,1,1,0.7332369944349544,False,large,large,3,train
cju5u8gz4kj5b07552e2wpkwp,531,571,531,571,0.2610017776986224,1,1,0.692085112980109,True,large,large,4,train
cju5udcufki0s09874ll1dbr5,531,570,531,570,0.1813493243466481,1,1,0.7997480816225336,False,large,large,4,train
cju5ufn3skquf0818dhapnhba,530,570,530,570,0.0378318437603442,1,1,0.8654780293793025,False,medium,small,4,val
cju5uget8krjy0818kvywd0zu,529,608,529,608,0.0373252661426723,1,1,0.7322712212179071,True,medium,small,1,train
cju5uhrdwkmsu0817ervv91l8,547,626,547,626,0.0174842737908195,1,1,0.8730016012604026,False,small,small,2,train
cju5ukkg6kv7u08011x2b6zl5,510,622,510,622,0.1630603366748628,1,1,0.8617323782827383,False,large,medium,4,train
cju5uxjnol2r509871qv2yeia,531,620,531,620,0.0615606585262134,1,1,0.5983292268892942,False,medium,small,2,val
cju5uzmaol56l0817flxh4w9p,529,623,529,623,0.03556484720861,1,1,0.8487635143871223,True,medium,small,2,train
cju5v8pgplg6k0755rvi2t63h,530,570,530,570,0.0434988414432307,1,1,0.7448804608336448,False,medium,small,2,train
cju5vbo6jldrt0871jf6f1700,530,619,530,619,0.0730911086048709,1,1,0.7618606735537066,False,medium,small,3,train
cju5vcmrqla7i0817x4sp4pqw,482,612,482,612,0.0662646109619504,1,1,0.8776206898705872,True,medium,small,3,train
cju5vgawslbe30987ndeepc1b,530,622,530,622,0.3095734999696657,1,1,0.8370450235700075,False,large,large,1,train
cju5vi4nxlc530817uoqm2m7a,530,619,530,619,0.2272441856920779,1,1,0.7822389726306047,False,large,large,4,train
cju5von04litr08718j8po40a,530,622,530,622,0.0586877388824849,1,1,0.5130922929730785,False,medium,small,1,train
cju5vutu7ll8w0871dfp92n9p,528,605,528,605,0.1591472577009767,1,1,0.8883511638366459,False,large,medium,3,train
cju5vwbr4lhqn0987a1pji0ux,530,570,530,570,0.0516319099635882,1,1,0.417902757847083,False,medium,small,4,train
cju5vxuc5loxw0818u8xgf45p,546,626,546,626,0.1057677679083429,1,1,0.8450717163999424,False,large,medium,0,test
cju5vzjoslpj708186z2fusmz,496,622,496,622,0.0521211492583756,1,1,0.838022326915188,False,medium,small,0,test
cju5w7xn0lrkq0801f9k0htgx,530,622,530,622,0.0936995692531699,1,1,0.7768518142476478,False,medium,medium,3,train
cju5waeduln160817w0agirve,528,540,528,540,0.0891835016835016,1,1,0.7890778148528098,False,medium,medium,4,val
cju5wcc90lu020850mjrxppv6,547,626,547,626,0.1051567948321077,1,1,0.7354834950484116,False,large,medium,0,test
cju5wi6bqlxy90755bu227nvb,530,622,530,622,0.0891069586847054,1,1,0.8418058691491493,False,medium,medium,1,train
cju5wj0faly5008187n6530af,530,570,530,570,0.0875736511089043,1,1,0.805652157108588,False,medium,medium,4,train
cju5wkonqlrl409877y8zvnub,547,627,547,627,0.1687237038916053,1,1,0.7967920928332205,False,large,large,1,train
cju5wmvsdlx1j0871npgj8j4b,530,616,530,616,0.0383545699583435,1,1,0.654265120081586,False,medium,small,1,train
cju5woy82m07m08505dmjg7g1,1070,1348,1070,1348,0.1659890734629357,1,1,0.872144809707763,False,large,medium,1,train
cju5wphwwlu3m0987hh3ltg88,531,618,531,618,0.0433876364434205,1,1,0.6844322122919344,True,medium,small,2,train
cju5wqonpm0e60801z88ewmy1,528,622,528,622,0.0439747149956153,1,1,0.8104795205709628,True,medium,small,0,test
cju5wrapcm2290818jsh26ppb,528,622,528,622,0.0977845171977004,1,1,0.8670224080808318,True,medium,medium,1,train
cju5wrrs0m2af0818vmnajbtw,547,626,547,626,0.0226796175479379,1,1,0.8537713365533736,True,medium,small,1,train
cju5wtdu4m0im0871mix0yvc0,509,610,509,610,0.0998582885117073,1,1,0.7421905789237836,False,medium,medium,4,val
cju5wuhm1lwm40987vugqn3vv,530,613,530,613,0.0871310289636492,1,1,0.8727260488786216,False,medium,medium,3,train
cju5x00l6m5j608503k78ptee,529,554,529,554,0.3905127172718773,1,1,0.874763365724734,True,large,large,4,val
cju5x15djm7ae0755h8czf6nt,531,622,531,622,0.0943617878055722,1,1,0.7861990486104443,False,medium,medium,3,train
cju5x28nzm7t907558ocq4bt7,546,597,546,597,0.1385437566342089,1,1,0.8045404641800223,False,large,medium,3,val
cju5x7iskmad90818frchyfwd,483,522,483,522,0.1728500828950604,1,1,0.632030193028415,False,large,large,3,train
cju5xjn5mm78b09871spyqhhr,528,622,528,622,0.1647696823540875,1,1,0.826573021829834,False,large,medium,4,val
cju5xkwzxmf0z0818gk4xabdm,505,609,505,609,0.1713570371815506,1,1,0.5995448440996394,False,large,large,2,train
cju5xneamme2p0801qdf7fdwv,527,622,527,622,0.0544000195244574,1,1,0.7766549247971101,False,medium,small,2,val
cju5xopi0md7q0871r1sjc1av,546,568,546,568,0.109219419078574,1,1,0.8470734559965191,False,large,medium,0,test
cju5xq3tdm9fn0987pbedxdg5,529,570,529,570,0.035767585314894,1,1,0.5354842172387237,True,medium,small,0,test
cju5y4hgqmk0i08180rjhbwvp,547,626,547,626,0.1284029647627781,1,1,0.8358169029514385,False,large,medium,4,train
cju5y7buemcw80987p0r30g9f,530,589,530,589,0.1459076785085049,1,1,0.6631917574796795,False,large,medium,3,train
cju5y84q3mdv50817eyp82xf3,530,611,530,611,0.0350616063984189,1,1,0.820834757822083,False,medium,small,2,train
cju5yclrymlgj0818k426ud6z,529,622,529,622,0.0839112807639239,1,1,0.764410631462027,False,medium,medium,3,train
cju5yeqiwmkgl0801fzv2douc,531,570,531,570,0.2068853867248158,2,2,0.3737622215425946,False,large,large,0,test
cju5ygh1zmmdi0755uod5e17i,530,570,530,570,0.1368851373717312,1,1,0.7509556191789081,False,large,medium,2,val
cju5yhgznmkzb0801cji2vi8j,529,568,529,568,0.0288945392582337,1,1,0.7691115191513486,True,medium,small,0,test
cju5yimthmlv80850zhoc90c2,528,590,528,590,0.0519774011299435,1,1,0.8512702828122028,True,medium,small,0,test
cju5yjq1pmlgc0801z0t24bly,530,570,530,570,0.124366103939093,1,1,0.6608578611540685,False,large,medium,1,train
cju5ymyd8mmdc0801ry3by1xr,528,622,528,622,0.0343162330702523,1,1,0.6954666410635686,True,medium,small,0,test
cju6ur9l9v9jq0755paud9uka,529,561,529,561,0.0298312829170162,1,1,0.8120578861583297,False,medium,small,1,train
cju6us80mv1b50871ebyq2wxa,530,562,530,562,0.0129893238434163,1,1,0.7645990280393484,True,small,small,3,val
cju6ut4l8va6y0755tyw3vfqq,529,605,529,605,0.0259994688246965,1,1,0.8801624290253137,True,medium,small,2,val
cju6uy20suzbl0987rzuhz7z9,546,626,546,626,0.173170546173741,1,1,0.8291400694883293,False,large,large,0,test
cju6uzxk0v83p0801rcwnexdu,547,626,547,626,0.2965025611672147,1,1,0.5349460858359162,False,large,large,0,test
cju6v1m1xv07w09870ah3njy1,530,565,530,565,0.060694606779095,2,2,0.4396885549976226,False,medium,small,0,test
cju6v3bb2v7xo085090blubyw,547,626,547,626,0.1180035161292206,2,2,0.2096617201269315,True,large,medium,3,train
cju6v4szov55u0871qmqz3v8n,523,370,523,370,0.4295902020567412,1,1,0.835235019157974,False,large,large,2,train
cju6v5ilsv8hk0850rb5sgh6o,530,622,530,622,0.030325183522417,1,1,0.8185922576022869,True,medium,small,3,train
cju6v6g6kvdw007552x6mb0po,530,570,530,570,0.1454154253558424,1,1,0.8427801238297515,True,large,medium,2,train
cju6vgdmivcvb08018fra5lnv,529,571,529,571,0.1618591069956531,1,1,0.771808038276005,False,large,medium,1,train
cju6vifjlv55z0987un6y4zdo,529,622,529,622,0.6148134865881753,1,1,0.8388215000038144,False,large,large,2,val
cju6vqarjv7yo0987q4b1btk1,529,584,529,584,0.1138261646425149,1,1,0.8115766608681507,False,large,medium,0,test
cju6vrs1ov8cr098788h8gs6j,529,621,529,621,0.0509027149941097,1,1,0.7779851645407336,True,medium,small,4,train
cju6vta3kvazg0817qbeppjtm,528,622,528,622,0.2353539413426873,1,1,0.7519019185938882,False,large,large,3,train
cju6vucxvvlda0755j7msqnya,546,626,546,626,0.0446991772870367,2,2,0.4940388209833828,False,medium,small,2,train
cju6vvb8svhed0801jjcquh5e,530,604,530,604,0.0151224540797201,1,1,0.5072960802411282,True,small,small,0,test
cju6vvxsev9y30987kespucdg,475,620,475,620,0.0751341256366723,1,1,0.8649470094215129,False,medium,small,0,test
cju6w733bveoz0817e600tw72,530,477,530,477,0.0946718879791147,1,1,0.8307720989486828,False,medium,medium,1,train
cju6wi3akvn8r0801px8eligc,530,494,530,494,0.6137384462607899,1,1,0.7606424457425086,False,large,large,2,val
cju6wjm81vgsc0987enk9n3pr,528,623,528,623,0.2623273262318206,1,1,0.8170361170139707,False,large,large,2,train
cju6wll7wvo3y08502pagos8m,497,568,497,568,0.2228618188001246,1,1,0.7046836657771616,False,large,large,0,test
cju6wn57mvooj0850rp78hhy7,531,622,531,622,0.3215010203401941,1,1,0.5682698351149211,False,large,large,1,train
cju6wt9jvvn500871hjn3t3g0,530,622,530,622,0.1839592307225626,1,1,0.8132858971344085,False,large,large,3,train
cju6wuojavt740818b5qcv3iw,530,599,530,599,0.2698459696979242,1,1,0.7909387820046713,False,large,large,2,train
cju6x0yqbvxqt0755dhxislgb,530,622,530,622,0.1338682278711399,1,1,0.5421602755211947,False,large,medium,3,train
cju6x35ervu2808015c7eoqe4,530,622,530,622,0.2008827276587999,1,1,0.6291729183191855,False,large,large,4,train
cju6x4t13vyw60755gtcf9ndu,529,621,529,621,0.2114797463692014,1,1,0.8045871334378428,False,large,large,0,test
cju6x97w4vwua0850x0997r0a,547,626,547,626,0.0787098959763099,1,1,0.7109734956839165,True,medium,medium,0,test
cju6xa0qmvzun0818xjukgncj,530,575,530,575,0.113988515176374,1,1,0.8668051834146445,False,large,medium,3,train
cju6xifswvwbo0987nibtdr50,531,618,531,618,0.3382943582054986,1,1,0.8453059600123548,True,large,large,0,test
cju6xlygpw7bs0818n691jsq4,531,570,531,570,0.3113390821686986,1,1,0.4971732923796059,False,large,large,1,val
cju6xmqd9w0250817l5kxfnsk,530,494,530,494,0.1099686807730501,1,1,0.8123605656467604,False,large,medium,3,train
cju6ywm40wdbo0987pbftsvtg,528,622,528,622,0.147008671928286,1,1,0.8623223246134936,False,large,medium,0,test
cju6yxyt0wh080871sqpepu47,528,616,528,616,0.0713148120818575,1,1,0.7145507552349588,False,medium,small,1,val
cju6yywx1whbb0871ksgfgf9f,530,622,530,622,0.0838591275859977,1,1,0.825689442480798,False,medium,medium,3,train
cju6z1bzbwfq50817b2alatvr,547,626,547,626,0.4249405704072752,1,1,0.8151253032069584,False,large,large,3,train
cju6z2616wqbk07555bvnuyr1,531,554,531,554,0.0938764132792157,1,1,0.8251848846137527,False,medium,medium,3,val
cju6z600qwh4z081700qimgl9,530,612,530,612,0.0477432482426933,1,1,0.8701769675506916,False,medium,small,4,train
cju6z7e4bwgdd0987ogkzq9kt,528,623,528,623,0.1473472688360328,1,1,0.7039349256126765,False,large,medium,1,val
cju6z9a9kwsl007552s49rx6i,528,622,528,622,0.1557354087498782,2,2,0.6101941835135894,False,large,medium,0,test
cju76erapykj30871x5eaxh4q,529,621,529,621,0.2100003348462294,1,1,0.8313632191718584,False,large,large,2,train
cju76l27oyrw907551ri2a7fl,480,396,480,396,0.2608322811447811,1,1,0.7550008673806804,False,large,large,0,test
cju76lsehyia10987u54vn8rb,546,622,546,622,0.0554809606256551,1,1,0.8235432450541059,True,medium,small,3,train
cju76o55nymqd0871h31sph9w,529,600,529,600,0.006505986137366,1,1,0.7946251284343059,True,small,small,4,train
cju77196iyshb0850ycbto50a,529,622,529,622,0.268695409040901,1,1,0.8176478351377772,False,large,large,4,val
cju772304yw5t0818vbw8kkjf,546,622,546,622,0.0588112316408136,1,1,0.8520517656365768,True,medium,small,3,train
cju773hsyyosz0817pk1e7sjq,530,618,530,618,0.1083837088599865,1,1,0.7849007207731369,False,large,medium,1,train
cju774fmayxif0818u2g79usw,530,622,530,622,0.0582842929078444,1,1,0.8218018511542254,False,medium,small,0,test
cju7787c5yy3l080159mwqsnj,530,622,530,622,0.0565218710186252,1,1,0.7474157147243967,False,medium,small,3,train
cju77afzlz3kp07550x5nafzs,528,622,528,622,0.5499336207736529,1,1,0.7400726410018793,False,large,large,2,train
cju77b3wyz4160755qis4ljsb,530,571,530,571,0.0423090903082972,1,1,0.7865964215916411,True,medium,small,0,test
cju77bvg0yv4r0987yh60xmjo,546,616,546,616,0.0770271395271395,1,1,0.8708345296018708,False,medium,medium,2,train
cju77g99iyxc00817zqi2ppor,531,620,531,620,0.2699228479436243,1,1,0.7004123271728138,False,large,large,3,train
cju77idwfz36d0871tzfzz51i,528,605,528,605,0.1898979464062108,1,1,0.6690890841665555,False,large,large,0,test
cju77j66ez52p08019xygi0co,530,613,530,613,0.0312967465911539,1,1,0.7247289329763638,True,medium,small,4,train
cju77k828z46w0871r0avuoo9,530,622,530,622,0.0966753624946915,1,1,0.8111928050778638,False,medium,medium,1,train
cju77q10sz9ug0801449wu1nu,528,608,528,608,0.1018117025518341,1,1,0.5061319565377591,False,large,medium,0,test
cju77re6fz5bb0817vp9redjg,530,443,530,443,0.0903530814770646,1,1,0.7466455032208557,False,medium,medium,0,test
cju77t0razbvm080106o56289,528,570,528,570,0.5598750664540139,1,1,0.7103195697886884,False,large,large,4,train
cju77u1sjz77b0817ft44r3fk,531,622,531,622,0.1169576301463597,1,1,0.8098772281089712,False,large,medium,2,train
cju77vvcwzcm50850lzoykuva,529,618,529,618,0.0782021399599904,1,1,0.6706343460054183,True,medium,medium,1,val
cju783tmkzkqu081803g7q5vk,494,618,494,618,0.114320060794256,1,1,0.8275782887132036,False,large,medium,4,train
cju784jpdzeae0987q5ypq883,531,580,531,580,0.1092116371192934,1,1,0.8532698377528284,False,large,medium,2,train
cju785htizjzo08017tvlhtg4,530,546,530,546,0.1024155090192826,1,1,0.8793678705594163,False,large,medium,2,train
cju787jnjzjuj0871p94nck9g,546,626,546,626,0.126122014300928,1,1,0.8107833895044901,False,large,medium,2,train
cju7adqyj1jcx08712r1ro5gx,480,622,480,622,0.2788585209003215,1,1,0.8105912127109017,False,large,large,4,train
cju7ae7bq1f820987toc8si1d,530,509,530,509,0.0366868072802757,1,1,0.8201860431597344,True,medium,small,0,test
cju7aez2x1jtj0871ztezs3oi,510,621,510,621,0.0289128856051277,1,1,0.8268057042214467,True,medium,small,4,train
cju7afqon1ip40850ue2308b6,528,617,528,617,0.0473669024114729,1,1,0.7144202535277041,False,medium,small,0,test
cju7agj961l2r0818z29iq8yn,530,622,530,622,0.064963902202269,1,1,0.8554111192835773,False,medium,small,2,train
cju7ahtkb1jr90801jck4kbds,546,602,546,602,0.1307515850705219,1,1,0.7394270453233344,False,large,medium,4,train
cju7aifyo1p3n07552nxjx51f,531,622,531,622,0.0586801581678686,1,1,0.8331808221828609,False,medium,small,0,test
